"Name","Type","Detection.Method","Mass","Radius","Flux","Tsurf","Period","Distance","Age","ESI","Habitable"
"HAT-P-11 b","K Hot Neptunian","Transit",26.7,4.36,100,971.489553461696,4.89,123,6.5,0.18,"No"
"HD 153557 c","K Hot Neptunian","Radial Velocity",17.5,4.36,25.9,971.489553461696,15.3,58.5,4.37450250455373,0.21,"No"
"Kepler-959 b","F Hot Neptunian","Transit",17.6,4.38,205,971.489553461696,14.8,2634,1.35,0.17,"No"
"HD 64114 b","G Hot Neptunian","Radial Velocity",17.8,4.41,12.1,971.489553461696,45.8,102,4.37450250455373,0.25,"No"
"OGLE-2018-BLG-1126L b","Neptunian","Microlensing",17.8,4.41,842.853577881192,971.489553461696,79940.7559943925,18590,4.37450250455373,0.257026875699888,"No"
"Kepler-550 b","G Hot Neptunian","Transit",17.9,4.42,74,971.489553461696,8.6,1734,4.68,0.18,"No"
"OGLE-2015-BLG-1670L b","Neptunian","Microlensing",17.9,4.42,842.853577881192,971.489553461696,79940.7559943925,21852,4.37450250455373,0.257026875699888,"No"
"HD 99492 c","K Hot Neptunian","Radial Velocity",17.9,4.42,2.4,971.489553461696,95.2,59.4,4.8,0.47,"Yes"
"Kepler-411 c","K Hot Neptunian","Transit",26.4,4.42,48.6,971.489553461696,7.83,501,0.21,0.19,"No"
"MOA-2011-BLG-291L b","Neptunian","Microlensing",18,4.43,842.853577881192,971.489553461696,79940.7559943925,14350,4.37450250455373,0.257026875699888,"No"
"HD 90156 b","G Hot Neptunian","Radial Velocity",18,4.43,12.1,971.489553461696,49.8,71.6,4.4,0.25,"No"
"HD 69830 d","K Warm Neptunian","Radial Velocity",18.1,4.45,1.52,971.489553461696,197,41,7,0.53,"Yes"
"Kepler-636 b","K Hot Neptunian","Transit",18.1,4.45,30.1,971.489553461696,16.1,1012,5.01,0.2,"No"
"61 Vir c","G Hot Neptunian","Radial Velocity",18.2,4.46,17.2,971.489553461696,38,27.7,8.96,0.23,"No"
"Kepler-33 f","G Hot Neptunian","Transit",9.6,4.46,56,971.489553461696,41,3943,4.27,0.18,"No"
"Kepler-1769 b","F Hot Neptunian","Transit",18.2,4.46,10.3,971.489553461696,89.2,1429,2.67,0.27,"No"
"K2-27 b","K Hot Neptunian","Transit",30.9,4.48,123,971.489553461696,6.77,814,10.3,0.17,"No"
"Kepler-1730 b","G Hot Neptunian","Transit",18.4,4.49,92.9,971.489553461696,13.8,4654,7.4,0.17,"No"
"HD 5278 c","F Hot Neptunian","Radial Velocity",18.4,4.49,32.7,971.489553461696,40.9,187,3,0.2,"No"
"K2-43 b","M Hot Neptunian","Transit",18.5,4.51,43,971.489553461696,3.47,595,4.37450250455373,0.19,"No"
"Kepler-1656 b","G Hot Neptunian","Transit",47.8,4.52,49.4,971.489553461696,31.6,606,6.31,0.18,"No"
"Kepler-1752 b","G Hot Neptunian","Transit",18.7,4.54,5.49,971.489553461696,56.4,3140,7.2,0.33,"Yes"
"HIP 71135 b","M Warm Neptunian","Radial Velocity",18.8,4.55,1.13,971.489553461696,87.2,105,4.37450250455373,0.55,"Yes"
"Kepler-1764 b","F Hot Neptunian","Transit",18.8,4.55,21.1,971.489553461696,70.5,5030,0.24,0.21,"No"
"K2-405 b","K Hot Neptunian","Transit",18.9,4.57,160,971.489553461696,3.44,643,4.37450250455373,0.17,"No"
"GJ 3470 b","M Hot Neptunian","Radial Velocity",13.9,4.57,23,971.489553461696,3.34,96,1.65,0.21,"No"
"Kepler-740 b","G Hot Neptunian","Transit",18.9,4.57,352,971.489553461696,3.58,4703,4.79,0.16,"No"
"HD 190360 c","G Hot Neptunian","Radial Velocity",19.1,4.59,70.5,971.489553461696,17.1,52.2,8.5,0.18,"No"
"HD 219828 b","G Hot Neptunian","Radial Velocity",19.1,4.59,1100,971.489553461696,3.83,238,5.69,0.16,"No"
"KMT-2021-BLG-1253L b","Neptunian","Microlensing",19.1,4.59,842.853577881192,971.489553461696,79940.7559943925,21656,4.37450250455373,0.257026875699888,"No"
"KIC 9663113 b","F Hot Neptunian","Transit",19.2,4.6,3.13,971.489553461696,572,5201,3,0.42,"Yes"
"Kepler-223 e","G Hot Neptunian","Transit",4.8,4.6,111,971.489553461696,19.7,6065,7.2,0.17,"No"
"K2-406 b","G Hot Neptunian","Transit",19.2,4.6,41.4,971.489553461696,22.5,278,4.37450250455373,0.19,"No"
"Kepler-1989 b","F Hot Neptunian","Transit",19.3,4.62,225,971.489553461696,10.2,4083,4.37450250455373,0.16,"No"
"TOI-1136 d","G Hot Neptunian","Transit",19.3,4.63,84.5,971.489553461696,12.5,275,0.7,0.17,"No"
"Kepler-564 b","G Hot Neptunian","Transit",19.4,4.63,368,971.489553461696,3.75,2814,4.27,0.16,"No"
"Kepler-553 b","K Hot Neptunian","Transit",19.4,4.63,234,971.489553461696,4.03,2376,2.88,0.16,"No"
"Kepler-867 b","G Hot Neptunian","Transit",19.4,4.64,4.53,971.489553461696,150,3899,5.89,0.36,"Yes"
"Kepler-222 c","G Hot Neptunian","Transit",19.4,4.64,55.5,971.489553461696,10.1,2475,0.7,0.18,"No"
"Kepler-47 c","G Warm Neptunian","Transit",3.17,4.65,0.9,971.489553461696,303,3343,4.37450250455373,0.54,"Yes"
"Kepler-972 b","F Hot Neptunian","Transit",19.5,4.65,288,971.489553461696,7.04,3907,2.82,0.16,"No"
"Kepler-405 c","G Hot Neptunian","Transit",19.6,4.66,13.2,971.489553461696,29.7,3473,4.68,0.24,"No"
"K2-390 b","G Hot Neptunian","Transit",19.6,4.66,492,971.489553461696,3.31,1487,4.37450250455373,0.16,"No"
"TOI-942 c","K Hot Neptunian","Transit",37,4.67,62.5,971.489553461696,10.2,497,0.053,0.18,"No"
"GJ 96 b","M Warm Neptunian","Radial Velocity",19.7,4.67,1.17,971.489553461696,73.9,38.9,4.37450250455373,0.54,"Yes"
"LP 714-47 b","M Hot Neptunian","Transit",30.8,4.7,43.2,971.489553461696,4.05,171,4.37450250455373,0.18,"No"
"HD 107148 c","G Hot Neptunian","Radial Velocity",19.9,4.7,71,971.489553461696,18.3,161,5.6,0.17,"No"
"Kepler-20 g","G Hot Neptunian","Radial Velocity",20,4.71,15.5,971.489553461696,34.9,921,7.6,0.23,"No"
"Kepler-318 b","G Hot Neptunian","Transit",19.9,4.71,321,971.489553461696,4.66,1595,1.62,0.16,"No"
"HD 213885 c","G Hot Neptunian","Radial Velocity",19.9,4.71,426,971.489553461696,4.79,156,3.8,0.16,"No"
"LTT 9779 b","G Hot Neptunian","Transit",29.3,4.72,2517,971.489553461696,0.79,262,1.9,0.16,"No"
"OGLE-2007-BLG-368L b","Neptunian","Microlensing",20,4.72,842.853577881192,971.489553461696,79940.7559943925,19243,4.37450250455373,0.257026875699888,"No"
"TCP J05074264+2447555 b","G Hot Neptunian","Microlensing",20,4.72,2.35,971.489553461696,79940.7559943925,1647,4.37450250455373,0.46,"Yes"
"Kepler-667 b","G Hot Neptunian","Transit",20.1,4.73,68.9,971.489553461696,41.4,7509,4.68,0.17,"No"
"OGLE-2018-BLG-0516L b","Neptunian","Microlensing",20.1,4.73,842.853577881192,971.489553461696,79940.7559943925,22830,4.37450250455373,0.257026875699888,"No"
"TOI-5126 b","F Hot Neptunian","Transit",20.2,4.74,468,971.489553461696,5.46,523,0.8,0.16,"No"
"Kepler-637 b","F Hot Neptunian","Transit",20.2,4.75,69.1,971.489553461696,23.2,2563,2.19,0.17,"No"
"Kepler-1000 b","F Hot Neptunian","Transit",20.3,4.76,18.2,971.489553461696,120,3638,1.26,0.22,"No"
"HD 153557 b","K Hot Neptunian","Radial Velocity",20.3,4.77,59.4,971.489553461696,7.3,58.5,4.37450250455373,0.17,"No"
"Kepler-1527 b","F Hot Neptunian","Transit",20.4,4.77,7.7,971.489553461696,160,6008,2.82,0.29,"Yes"
"Kepler-502 b","F Hot Neptunian","Transit",20.4,4.77,780,971.489553461696,4.29,5189,3.09,0.16,"No"
"HD 144899 b","F Hot Neptunian","Radial Velocity",20.3,4.77,102,971.489553461696,40.4,377,4.37450250455373,0.17,"No"
"Kepler-105 b","F Hot Neptunian","Transit",5.1,4.81,1052,971.489553461696,5.41,1497,3.17,0.16,"No"
"K2-14 b","M Hot Neptunian","Transit",20.7,4.81,27.7,971.489553461696,8.37,1187,4.37450250455373,0.2,"No"
"Kepler-1640 b","F Hot Neptunian","Transit",20.7,4.82,422,971.489553461696,7.58,6065,2.4,0.16,"No"
"Kepler-669 b","F Hot Neptunian","Transit",20.8,4.83,814,971.489553461696,4.13,6729,3.16,0.16,"No"
"Kepler-82 f","G Hot Neptunian","Transit Timing Variations",20.9,4.84,5.17,971.489553461696,75.7,2949,4.68,0.33,"Yes"
"Kepler-712 c","K Warm Neptunian","Transit",21,4.85,0.72,971.489553461696,226,2845,3.31,0.52,"Yes"
"OGLE-2015-BLG-0966L b","Neptunian","Microlensing",21,4.86,842.853577881192,971.489553461696,79940.7559943925,10763,4.37450250455373,0.257026875699888,"No"
"GJ 3293 c","M Cold Neptunian","Radial Velocity",21.1,4.87,0.17,971.489553461696,122,65.9,4.37450250455373,0.31,"Yes"
"Kepler-858 b","G Hot Neptunian","Transit",21.1,4.87,6.66,971.489553461696,76.1,973,3.39,0.3,"Yes"
"CoRoT-22 b","G Hot Neptunian","Transit",12.2,4.88,122,971.489553461696,9.76,2045,3.3,0.16,"No"
"Kepler-27 c","G Hot Neptunian","Transit",4385,4.9,12.9,971.489553461696,31.3,3406,1.62,0.24,"No"
"HD 10180 g","G Warm Neptunian","Radial Velocity",21.4,4.91,0.76,971.489553461696,604,127,4.3,0.52,"Yes"
"TOI-5678 b","G Hot Neptunian","Transit",20,4.91,12,971.489553461696,47.7,539,8.5,0.24,"No"
"GJ 328 c","M Cold Neptunian","Radial Velocity",21.4,4.91,0.19,971.489553461696,241,66.9,4.37450250455373,0.33,"Yes"
"TOI-544 c","K Hot Neptunian","Radial Velocity",21.5,4.92,2.56,971.489553461696,50.1,134,9,0.44,"Yes"
"Kepler-229 c","K Hot Neptunian","Transit",21.5,4.92,21.2,971.489553461696,16.1,2694,1.1,0.2,"No"
"Kepler-1321 b","K Hot Neptunian","Transit",21.5,4.92,22.5,971.489553461696,11.1,2508,4.17,0.2,"No"
"rho CrB d","G Hot Neptunian","Radial Velocity",21.6,4.94,2.66,971.489553461696,282,57,10.2,0.43,"Yes"
"HIP 19976 b","K Hot Neptunian","Radial Velocity",21.6,4.94,3.58,971.489553461696,50.7,131,4.37450250455373,0.38,"Yes"
"HD 147379 b","M Warm Neptunian","Radial Velocity",21.6,4.94,0.79,971.489553461696,86.6,35.1,4.37450250455373,0.52,"Yes"
"Kepler-257 d","K Hot Neptunian","Transit",21.7,4.95,16.4,971.489553461696,24.7,2544,14,0.22,"No"
"NGTS-14 A b","K Hot Neptunian","Transit",29.2,4.98,300,971.489553461696,3.54,1050,5.9,0.15,"No"
"HD 16417 b","G Hot Neptunian","Radial Velocity",22.1,5,144,971.489553461696,17.2,82.8,7,0.16,"No"
"CoRoT-24 c","K Hot Neptunian","Transit",28,5,26.1,971.489553461696,11.8,1929,11,0.19,"No"
"HD 47186 b","G Hot Neptunian","Radial Velocity",22.2,5.02,441,971.489553461696,4.08,122,6.5,0.15,"No"
"KMT-2021-BLG-2294L b","Neptunian","Microlensing",22.2,5.02,842.853577881192,971.489553461696,79940.7559943925,22178,4.37450250455373,0.257026875699888,"No"
"K2-33 b","M Hot Neptunian","Transit",1175,5.04,89.7,971.489553461696,5.42,454,0.009,0.16,"No"
"TOI-1728 b","M Hot Neptunian","Transit",26.8,5.05,57.6,971.489553461696,3.49,198,7.1,0.17,"No"
"Kepler-19 d","G Hot Neptunian","Radial Velocity",22.5,5.06,7.14,971.489553461696,63,712,1.9,0.29,"Yes"
"TOI-421 c","G Hot Neptunian","Transit",16.4,5.09,38.6,971.489553461696,16.1,243,9.4,0.18,"No"
"K2-398 c","G Hot Neptunian","Transit",22.8,5.1,98.5,971.489553461696,18.8,1979,4.37450250455373,0.16,"No"
"HIP 48714 b","M Hot Neptunian","Radial Velocity",22.9,5.11,6.43,971.489553461696,17.8,34.3,4.37450250455373,0.3,"Yes"
"Kepler-818 b","G Hot Neptunian","Transit",22.9,5.11,95.7,971.489553461696,10,3017,3.98,0.16,"No"
"61 Vir d","G Hot Neptunian","Radial Velocity",22.9,5.11,3.79,971.489553461696,123,27.7,8.96,0.37,"Yes"
"Kepler-1314 b","K Hot Neptunian","Transit",22.9,5.11,5.06,971.489553461696,5.42,463,6.03,0.33,"Yes"
"HD 74698 b","G Hot Neptunian","Radial Velocity",23,5.12,122,971.489553461696,15,169,7.85,0.16,"No"
"TOI-3785 b","M Hot Neptunian","Transit",14.9,5.14,20,971.489553461696,4.67,260,8,0.2,"No"
"Kepler-678 b","G Hot Neptunian","Transit",23.1,5.14,524,971.489553461696,7.28,5956,4.47,0.15,"No"
"MOA-2008-BLG-310L b","Neptunian","Microlensing",23.4,5.18,842.853577881192,971.489553461696,79940.7559943925,25114,4.37450250455373,0.257026875699888,"No"
"GJ 3293 b","M Warm Neptunian","Radial Velocity",23.5,5.19,1.07,971.489553461696,30.6,65.9,4.37450250455373,0.52,"Yes"
"K2-98 b","F Hot Neptunian","Transit",32.2,5.2,336,971.489553461696,10.1,1691,5.2,0.15,"No"
"Kepler-562 b","G Hot Neptunian","Transit",23.7,5.21,58.4,971.489553461696,18,3237,4.57,0.17,"No"
"Kepler-25 c","F Hot Neptunian","Transit",15.2,5.22,211,971.489553461696,12.7,793,2.75,0.15,"No"
"TOI-5238 b","G Hot Neptunian","Transit",23.7,5.22,299,971.489553461696,4.87,947,4.37450250455373,0.15,"No"
"Kepler-418 c","G Hot Neptunian","Transit",23.7,5.22,123,971.489553461696,12.2,3269,2.1,0.15,"No"
"Kepler-495 b","G Hot Neptunian","Transit",23.8,5.23,317,971.489553461696,3.41,2149,4.37,0.15,"No"
"Kepler-841 b","G Hot Neptunian","Transit",23.8,5.23,1.89,971.489553461696,124,3258,4.47,0.47,"Yes"
"HD 10180 f","G Hot Neptunian","Radial Velocity",23.9,5.24,6.17,971.489553461696,122,127,4.3,0.3,"Yes"
"Kepler-223 d","G Hot Neptunian","Transit",8,5.24,163,971.489553461696,14.8,6065,7.2,0.15,"No"
"TOI-1288 b","G Hot Neptunian","Transit",42,5.24,370,971.489553461696,2.7,374,12.1,0.15,"No"
"TOI-674 b","M Hot Neptunian","Transit",23.6,5.25,38.9,971.489553461696,1.98,150,4.37450250455373,0.17,"No"
"HD 192310 c","K Cold Neptunian","Radial Velocity",24,5.25,0.29,971.489553461696,525,28.7,7.81,0.38,"Yes"
"TOI-672 b","M Hot Neptunian","Transit",24.1,5.26,33.7,971.489553461696,3.63,218,4.37450250455373,0.18,"No"
"Kepler-100 e","G Hot Neptunian","Radial Velocity",24.1,5.27,25.7,971.489553461696,60.9,993,6.92,0.19,"No"
"Kepler-747 b","K Hot Neptunian","Transit",24.1,5.27,10.1,971.489553461696,35.6,10916,4.79,0.25,"No"
"HD 109271 c","G Hot Neptunian","Radial Velocity",24.2,5.27,52.7,971.489553461696,30.9,182,7.3,0.17,"No"
"DMPP-1 b","F Hot Neptunian","Radial Velocity",24.3,5.29,98.1,971.489553461696,18.6,203,2.01,0.16,"No"
"K2-32 b","G Hot Neptunian","Transit",15,5.3,80.1,971.489553461696,8.99,514,7.9,0.16,"No"
"Kepler-396 c","G Hot Neptunian","Transit",17.9,5.3,5.13,971.489553461696,88.5,729,4.37,0.32,"Yes"
"Kepler-31 c","F Hot Neptunian","Transit",1493,5.3,29.6,971.489553461696,42.6,5429,0.28,0.18,"No"
"Kepler-281 c","G Hot Neptunian","Transit",24.4,5.31,30.3,971.489553461696,36.3,5692,0.6,0.18,"No"
"K2-108 b","G Hot Neptunian","Transit",59.4,5.33,765,971.489553461696,4.73,1556,7.8,0.14,"No"
"K2-403 b","G Hot Neptunian","Transit",24.6,5.33,19.2,971.489553461696,33.6,804,4.37450250455373,0.2,"No"
"Kepler-82 c","G Hot Neptunian","Transit",13.9,5.34,9.47,971.489553461696,51.5,2949,4.68,0.25,"No"
"TOI-1710 b","G Hot Neptunian","Transit",28.3,5.34,35.3,971.489553461696,24.3,264,4.2,0.17,"No"
"Kepler-33 d","G Hot Neptunian","Transit",3.91,5.35,130,971.489553461696,21.8,3943,4.27,0.15,"No"
"TOI-5174 b","G Hot Neptunian","Transit",24.8,5.35,101,971.489553461696,12.2,643,4.37450250455373,0.15,"No"
"HD 11964 c","G Hot Neptunian","Radial Velocity",25,5.38,57.5,971.489553461696,37.9,109,7.45,0.16,"No"
"Kepler-677 b","G Hot Neptunian","Transit",25,5.38,546,971.489553461696,6.58,6373,4.57,0.14,"No"
"HD 10180 e","G Hot Neptunian","Radial Velocity",25.1,5.39,20.5,971.489553461696,49.7,127,4.3,0.2,"No"
"Kepler-1737 b","K Hot Neptunian","Transit",25.1,5.39,5.13,971.489553461696,64.6,2271.62176407314,13.7,0.32,"Yes"
"K2-24 b","G Hot Neptunian","Transit",19,5.4,60.8,971.489553461696,20.9,556,5.1,0.16,"No"
"Kepler-328 c","F Hot Neptunian","Transit",39.4,5.4,22,971.489553461696,71.3,7218,2.57,0.19,"No"
"Kepler-257 c","K Hot Neptunian","Transit",25.2,5.41,96.1,971.489553461696,6.58,2544,14,0.15,"No"
"HD 99492 b","K Hot Neptunian","Radial Velocity",25.5,5.44,23.3,971.489553461696,17.1,59.4,4.8,0.19,"No"
"KOI-1783.02","G Hot Neptunian","Transit",15,5.44,2.29,971.489553461696,284,2823,0.2,0.44,"Yes"
"HD 105618 b","G Hot Neptunian","Radial Velocity",25.4,5.44,205,971.489553461696,10,228,4.37450250455373,0.15,"No"
"TOI-1694 b","K Hot Neptunian","Transit",26.1,5.44,197,971.489553461696,3.77,406,4.37450250455373,0.15,"No"
"Kepler-103 c","F Hot Neptunian","Transit",38,5.45,6.05,971.489553461696,179,1613,6.03,0.3,"Yes"
"HD 179079 b","G Hot Neptunian","Radial Velocity",25.7,5.48,162,971.489553461696,14.5,227,6.99,0.15,"No"
"Kepler-18 c","G Hot Neptunian","Transit",17.3,5.49,164,971.489553461696,7.64,1412,10,0.15,"No"
"Kepler-31 b","F Hot Neptunian","Transit",25.9,5.5,78.1,971.489553461696,20.9,5429,0.28,0.15,"No"
"KIC 10525077 b","F Warm Neptunian","Transit",25.9,5.5,0.43,971.489553461696,854,4765,4.37450250455373,0.44,"Yes"
"Kepler-957 b","K Hot Neptunian","Transit",25.9,5.5,108,971.489553461696,5.91,2689,2.75,0.15,"No"
"HIP 41378 e","F Hot Neptunian","Transit",26,5.51,8.8,971.489553461696,131,346,4.28,0.25,"No"
"Kepler-460 c","F Hot Neptunian","Transit",26.1,5.52,8.41,971.489553461696,220,4155,3.16,0.26,"No"
"K2-353 b","G Hot Neptunian","Transit",26.3,5.55,62.4,971.489553461696,15.5,875,4.37450250455373,0.16,"No"
"TOI-1272 c","K Hot Neptunian","Radial Velocity",26.7,5.59,63.5,971.489553461696,8.69,448,3.65,0.16,"No"
"Kepler-951 b","K Hot Neptunian","Transit",26.7,5.59,2.39,971.489553461696,71.5,1247,4.27,0.43,"Yes"
"V1298 Tau c","K Hot Neptunian","Transit",76.3,5.59,155,971.489553461696,8.25,352,0.023,0.15,"No"
"Kepler-238 e","G Hot Neptunian","Transit",169,5.6,97.9,971.489553461696,23.7,5866,6.76,0.15,"No"
"Kepler-827 b","G Hot Neptunian","Transit",27,5.63,22.7,971.489553461696,51.9,6675,4.37,0.19,"No"
"K2-334 b","F Hot Neptunian","Transit",27.2,5.65,788,971.489553461696,5.11,1212,4.37450250455373,0.14,"No"
"HD 127506 b","K Hot Neptunian","Radial Velocity",27.3,5.67,2.72,971.489553461696,65.8,73.5,4.37450250455373,0.41,"Yes"
"DS Tuc A b","G Hot Neptunian","Transit",413,5.7,114,971.489553461696,8.14,143,0.045,0.15,"No"
"Kepler-1624 b","M Hot Neptunian","Transit",27.6,5.7,44.5,971.489553461696,3.29,844,4.47,0.16,"No"
"WASP-156 b","K Hot Neptunian","Transit",40.7,5.72,178,971.489553461696,3.84,398,6.4,0.14,"No"
"Kepler-516 b","F Hot Neptunian","Transit",27.9,5.74,158,971.489553461696,24.9,2240,1.32,0.14,"No"
"EPIC 211945201 b","G Hot Neptunian","Transit",27,5.76,105,971.489553461696,19.5,592,3.99,0.15,"No"
"Kepler-101 b","G Hot Neptunian","Transit",51.1,5.77,1175,971.489553461696,3.49,3026,5.9,0.14,"No"
"Kepler-1520 b","K Hot Neptunian","Transit",28.1,5.77,1275,971.489553461696,0.65,1982,4.47,0.14,"No"
"rho CrB c","G Hot Neptunian","Radial Velocity",28.2,5.78,10.3,971.489553461696,102,57,10.2,0.23,"No"
"TOI-532 b","K Hot Neptunian","Transit",61.5,5.82,91.7,971.489553461696,2.33,440,7.1,0.15,"No"
"HD 152843 c","G Hot Neptunian","Transit",27.5,5.83,95.5,971.489553461696,24.4,351,3.97,0.15,"No"
"HD 103197 b","K Hot Neptunian","Radial Velocity",28.6,5.83,7.52,971.489553461696,47.8,186,9.1,0.26,"No"
"Kepler-122 c","F Hot Neptunian","Transit",29,5.87,159,971.489553461696,12.5,3351,3.89,0.14,"No"
"HD 134060 c","G Cold Neptunian","Radial Velocity",29.3,5.91,0.25,971.489553461696,1291,78.3,5.6,0.34,"Yes"
"Kepler-1755 b","F Hot Neptunian","Transit",29.4,5.92,67.5,971.489553461696,24.8,3204,0.3,0.15,"No"
"GJ 163 d","M Cold Neptunian","Radial Velocity",29.4,5.92,0.02,971.489553461696,603,49.3,6,0.15,"No"
"Kepler-943 b","G Hot Neptunian","Transit",29.5,5.93,39,971.489553461696,49.8,7503,4.27,0.16,"No"
"TOI-4010 c","K Hot Neptunian","Transit",20.3,5.93,118,971.489553461696,5.41,578,6.1,0.14,"No"
"Kepler-281 d","G Hot Neptunian","Transit",29.5,5.94,4.7,971.489553461696,148,5692,0.6,0.32,"Yes"
"Kepler-690 b","G Hot Neptunian","Transit",29.6,5.95,210,971.489553461696,7.75,5431,3.55,0.14,"No"
"KMT-2019-BLG-1216L b","Neptunian","Microlensing",29.9,5.98,842.853577881192,971.489553461696,79940.7559943925,8936,4.37450250455373,0.257026875699888,"No"
"Kepler-700 b","G Hot Neptunian","Transit",30,5.99,13.3,971.489553461696,80.9,4865,4.37,0.21,"No"
"MOA-2011-BLG-028L b","Neptunian","Microlensing",30,5.99,842.853577881192,971.489553461696,79940.7559943925,24070,4.37450250455373,0.257026875699888,"No"
"TOI-3884 b","M Hot Neptunian","Transit",16.5,6,7.82,971.489553461696,4.54,140,4.37450250455373,0.26,"No"
"Kepler-1750 b","G Hot Neptunian","Transit",30.1,6,2.5,971.489553461696,205,4883,0.5,0.41,"Yes"
"Kepler-497 b","G Hot Neptunian","Transit",30.4,6.04,855,971.489553461696,3.57,4213,3.55,0.13,"No"
"K2-399 b","F Hot Neptunian","Transit",30.5,6.05,11557,971.489553461696,0.76,1681,4.37450250455373,0.13,"No"
"TOI-1386 b (N)","G Hot Neptunian","Transit",47,6.05,34.7,971.489553461696,25.8,478,3.3,0.16,"No"
"TOI-2498 b","G Hot Neptunian","Transit",34.6,6.06,777,971.489553461696,3.74,897,3.6,0.13,"No"
"Kepler-1625 b","G Hot Neptunian","Transit",30.6,6.06,3.57,971.489553461696,287,7534,4.37,0.36,"Yes"
"HD 34445 d","G Hot Neptunian","Radial Velocity",30.7,6.07,8.66,971.489553461696,117,150,8.5,0.24,"No"
"Kepler-820 b","F Hot Neptunian","Transit",30.8,6.09,14.4,971.489553461696,127,4524,2.63,0.2,"No"
"HD 115404 A b","K Hot Neptunian","Radial Velocity",30.8,6.09,40.1,971.489553461696,10.5,35.8,4.37450250455373,0.16,"No"
"Kepler-63 b","G Hot Jovian","Transit",120,6.11,121,971.489553461696,9.43,632,0.21,0.14,"No"
"K2-161 b","K Hot Neptunian","Transit",31.1,6.12,1118,971.489553461696,9.28,2988,4.37450250455373,0.13,"No"
"Kepler-87 c","G Hot Jovian","Transit",6.4,6.14,4.64,971.489553461696,191,4021,7.5,0.32,"Yes"
"Kepler-696 b","G Hot Neptunian","Transit",31.3,6.14,494,971.489553461696,4.19,4619,3.98,0.13,"No"
"Kepler-450 b","F Hot Neptunian","Transit",19.4,6.14,90.2,971.489553461696,28.5,1487,3.02,0.14,"No"
"HD 85390 b","K Cold Neptunian","Radial Velocity",31.5,6.16,0.26,971.489553461696,799,109,7.2,0.34,"Yes"
"HD 156668 c","K Cold Neptunian","Radial Velocity",31.5,6.17,0.12,971.489553461696,811,79.4,8.6,0.24,"No"
"K2-333 b","G Hot Neptunian","Transit",31.6,6.18,101,971.489553461696,14.8,1121,4.37450250455373,0.14,"No"
"TOI-4010 d","K Hot Neptunian","Transit",38.1,6.18,31.3,971.489553461696,14.7,578,6.1,0.16,"No"
"Kepler-397 c","G Hot Neptunian","Transit",31.6,6.18,1.83,971.489553461696,135,3160,5.25,0.45,"Yes"
"PH1 b","F Hot Jovian","Transit",169,6.18,10.8,971.489553461696,138,3369,2,0.22,"No"
"HD 49674 b","G Hot Neptunian","Radial Velocity",31.8,6.2,265,971.489553461696,4.95,140,3.62,0.13,"No"
"KMT-2021-BLG-0320L b","Neptunian","Microlensing",31.8,6.2,842.853577881192,971.489553461696,79940.7559943925,22667,4.37450250455373,0.257026875699888,"No"
"Kepler-453 b","G Warm Neptunian","Transit",16,6.2,0.96,971.489553461696,240,1444,2.49,0.49,"Yes"
"GJ 433 c","M Cold Neptunian","Radial Velocity",32.4,6.27,0.00087,971.489553461696,5094,29.6,4.37450250455373,0.13,"No"
"K2-39 b","K Hot Neptunian","Transit",28.6,6.28,1448,971.489553461696,4.61,1002,3.09,0.13,"No"
"Kepler-1004 b","K Hot Neptunian","Transit",32.5,6.28,1146,971.489553461696,5.29,3759,7.76,0.13,"No"
"HATS-7 b","K Hot Neptunian","Transit",38.1,6.31,232,971.489553461696,3.19,785,7.8,0.13,"No"
"TOI-500 d","K Hot Neptunian","Radial Velocity",33.1,6.35,8.17,971.489553461696,26.2,154,5,0.24,"No"
"Kepler-511 b","G Hot Neptunian","Transit",33.1,6.35,4.27,971.489553461696,296,2126,7.94,0.32,"Yes"
